"Icube Systems 
"," 101,2nd Cross, New Byappanahalli Extn., Off Old Madras Road, Indiranagar Post",560038, IT-Software Services
"iCMG 
"," #879, Modi Hospital Road,II Stage Extension,West of chord Road,Next to Pristine Hospital",560086, IT-Software Services
"i2 Technologies India Pvt Ltd 
"," 132/133, DivyaSree TechnopolisYamalur Post, Off Airport Road,",560037, IT-Software Services
"Honeywell Technology Solutions Lab (HTSL) 
"," 151/1, Doraisanipalya, Bannerghatta Road",560076, IT-Software Services
"HCL EAI Services Pvt Ltd 
"," 6,6, A.S.Chambers, VI Block, 80 Feet Road, Koramangala",560095, IT-Software Services
"GT Nexus 
"," G01-G08, Prestige Towers,#99/100, Residency Road",560025, IT-Software Services
"GoldScape Solutions 
"," Sriram Mansion, 31, 1st Floor, 6th Cross, CT Bed Extn. Road, Banashankari II Stage",560070, IT-Software Services
"GL Data Solutions Pvt Ltd 
"," No. 83, 1st Floor, 21st Cross, 8th Main, CHBCS Layout, Vijayanagar",560040, IT-Software Services
"Genisys 
"," 33-36, Road No. 4, Export Promotion Industrial Park,Whitefield",560066, IT-Software Services
"Galax E Solutions India Pvt  Ltd 
"," Unit 4, 8th Floor, Innovator Block ,International Tech. Park Ltd. (ITPL) ,Whitefield Road",560066, IT-Software Services
"Future Techno Designs Pvt Ltd 
"," No.7 2nd Floor, Opp To Ezone, 100ft Road,17th Main,5thblock, Koramangala",560095, IT-Software Services
"Fortinet 
"," 8/10, Cunnigham Road, 2/2, Saleh Center",560042, IT-Software Services
"First Indian Corporation Pvt Ltd 
"," 5th Floor, Block A, Lake View, Bagmane Technology Park C.V.Raman Nagar,Byrasandra",560093, IT-Software Services
"Fiorano Software India Pvt Ltd 
"," International Technology Park (ITPL), Unit # 1, UGF,  Inventor, ITPL, Whitefield Road",560066, IT-Software Services
"FINCH Software India Pvt Ltd 
"," No.2, Church Street",560001, IT-Software Services
"Financial Objects 
"," 2nd Floor,The Touchstone, 2, Main Guard Cross Road",560001, IT-Software Services
"FCG Software Services 
"," 2nd & 3rd floor, Tower 3,",560066, IT-Software Services
"Fair Isaac India Software Pvt Ltd 
"," Titanium Building,135 Airport Road,Kodihalli",560017, IT-Software Services
"Emulex Corporation 
"," 34, Suraj Ganga Soft Park, 1st Main, 3rd Phase, J P Nagar",560078, IT-Software Services
"eMids Technologies 
"," 5th & 6th Floor, Tower B, Golf View Homes, Wind Tunnel Road, Murugeshpalya",560017, IT-Software Services
"Eka Software Solutions 
"," 16/1, Wings, 3 rd Floor, Cambridge Road, Ulsoor",560008, IT-Software Services
"eGenisys Consulting 
"," 33-36, EPIP Area, Whitefield",560066, IT-Software Services
"EDS Electronic Data Systems (Mphasis) 
"," Bagmane Laurel, Tower A, Bagmane Technology Park, Byrasandra, C.V. Raman Nagar",560093, IT-Software Services
"E4E Financial Services Pvt Ltd 
"," 109, Koramangala Industrial Layout 4th Cross, 5th Block",560095, IT-Software Services
"Digital Harbor Pvt Ltd 
"," 310/8 Industrial main road, 5th Block, Koramangala",560095, IT-Software Services
"DigiBee Microsystems Pvt Ltd 
"," No. 125, 1St Main Road , HAL II Stage, Domlur",560071, IT-Software Services
"DELMIA Solutions Pvt Ltd 
"," 680, 8th Main JP Nagar, 2nd Phase",560078, IT-Software Services
"Cymfony Net Pvt Ltd 
"," 379, First Floor, Vishwanatha Krupa, 13th Cross, Upper Palace Orchard, Sadashivnagar",560080, IT-Software Services
"CR2 Software Pvt Ltd 
"," Carlton Towers, No. 1, Airport Road, A Wing, No 708, 7th floor",560008, IT-Software Services
"CoreObjects India Pvt Ltd 
"," Brigade MLR, 50, Vani Vilas Road, Opp. National College, Basavanagudi",560004, IT-Software Services
"Consero Solutions India Pvt Ltd 
"," #17, 2nd Floor, 4th Main Road,Industrial Town, Rajajinagar",560010, IT-Software Services
"Commerce Velocity India Pvt. Ltd. 
"," Prestige Sapphire, 159, 9th Main, 3rd Block, Jayanagar",560011, IT-Software Services
"Comat Technologies Pvt Ltd 
", No.1 Rhenius Street Off Richmond Road,560010, IT-Software Services
"Clovis Solutions Pvt Ltd 
"," #301, 1/1 Raheja, Arcade, Koramangala",560095, IT-Software Services
"Citrix Systems India Pvt Ltd 
"," #69/3, Millers Road",560052, IT-Software Services
"CIBER Pvt Ltd 
"," IBC Knowledge park,4/1 Bannerghatta Road,Tower D, 5th Floor",560029, IT-Software Services
"CGI Group Inc. 
"," Electronic City Post Tower 2, Survey No: 95/1  and 95/2, Electronic City Phase 1, (West)",560100, IT-Software Services
"Cegonsoft Pvt Ltd 
"," 58/4, 8th main, 17th  A  Cross,Malleswaram",560055, IT-Software Services
"Cegedim Dendrite 
"," 11/1, 12/1, Koramangala Inner Ring Road",560071, IT-Software Services
"Cal Info 
"," 174, Nagavara Palya Road, C.V.Raman Nagar Post",560093, IT-Software Services
"CAE Simulation Technologies Pvt Ltd 
"," Unit 1&2, 4th Floor,Navigator Block,International Technology,Park Bangalore Whitefield Road",560066, IT-Software Services
"Cadem Technologies Pvt Ltd 
"," 264/75, 36th Cross, Jayanagar 8th Block",560070, IT-Software Services
"C Square Info Solutions Pvt Ltd 
"," 38, Rear Portion K.H. Circle Hosur Road",560027, IT-Software Services
"Bsw Soft 
"," 27, 2nd floor,NMR Building, 100 ft Ring Road, Srinivagilu, Koramangala",560047, IT-Software Services
"Bridgeline Software INC 
"," 5th Floor, West Wing, Sona Towers, #71 Miller s Road",560052, IT-Software Services
"Bravura Solutions India 
"," 797, Annapoorna, 10th Main Road,4th Block, Jayanagar,",560011, IT-Software Services
"Borland India Pvt Ltd 
"," No.496, 2nd Flr, Salarpuria House,Cmh Rd, Indiranagar",560038, IT-Software Services
"Boden Software Services Pvt. Ltd. 
"," 15/3, First Floor, Bannerghatta Road, Audugodi Post",560030, IT-Software Services
"Bluechip Solutions 
"," 406, 8th  B  Main, Jayanagar 4th block",560011, IT-Software Services
"BizPivot 
"," 238-239 Raheja Arcade, 2nd Floor Koramangala",560095, IT-Software Services
"Bilz Information & Technology Services Pvt Ltd 
"," No. 17, 1st Floor, 3rd Main, 1st Cross Postal Colony, Sanjay Nagar,",561203, IT-Software Services
"Bhima Soft Pvt Ltd 
"," No.32, East Park Road,18th Cross, Malleswaram,",560055, IT-Software Services
"Bangalore Softsell Ltd 
"," No.17, II Floor,  100 ft. Ring Road,  3rd phase, 6th block,  BSK III stage, Kathriguppe",560085, IT-Software Services
"Azul Systems 
"," No. 5, Salarpuria Infinity, Bannerghatta Main Road",560029, IT-Software Services
"Azilon Software Solutions Pvt. Ltd 
"," No.186/2, 1st Flr, Tapasvi Arcade,1st Stg, 1st Ph, Btm Layout Ist Stage",560068, IT-Software Services
"Aventeon Software India Pvt Ltd 
"," Nao- 5, 1Cross, 2nd Main Layout",560047, IT-Software Services
"Autodesk India 
"," Unit A 4, A Wing II Floor, Divyasree Chambers Langford Road",560025, IT-Software Services
"ASAP Automation (I) Pvt Ltd 
"," 606&607, VI Floor, Carlton Towers, No. 1, Airport Road",560008, IT-Software Services
"Arman Infotech Systems Pvt Ltd 
"," No.1 HORIZON, 2nd Floor, Pai layout, Old Madras Road, Benniganahalli",560016, IT-Software Services
"Aris Global Software Pvt Ltd 
"," SKR Towers, # 19/2,15th Cross JP Nagar 4th Phase,Dollars Colony",560078, IT-Software Services
"Ariba Technologies India Pvt Ltd 
"," RMZ ICON ,#51, Palace Road",560052, IT-Software Services
"Arcot R&D Software India 
"," 3rd Floor, Oxford Towers, 139, Airport Road",560008, IT-Software Services
"ANZ Information Technology Pvt Ltd 
"," Cherry Hills,embassy Golf Links Business Park,tower B,north, Off Intermediate Ring Rd, Domlur",560071, IT-Software Services
"American Online Member Services 
"," RMZ Eco Space Campus 1 A, Bellandur Outer Ring Road",560037, IT-Software Services
"Akamai Technologies India Pvt Ltd 
"," 2nd & 3rd Floor,  A  Wing, Survey, No. 80/1, Bellandur Village, Outer Ring Road",560037, IT-Software Services
"Affiliated Computer Services Of India Pvt Ltd (ACS) 
"," Level 2, Creator Block,International Tech Park,Whitefield",560066, IT-Software Services
"Adea Solutions 
"," No.319/1, Bommanahalli, Hosur Main Road, Begur Hobli",560068, IT-Software Services
"ADC (India)Communications & Infotech Pvt. Ltd. 
"," 10C II Phase, Peenya Industrial Area",560058, IT-Software Services
"Accord Software & Systems Pvt Ltd 
"," 37, K.R. Colony, Domlur Layout",560071, IT-Software Services
"Accelrys Software Solutions Pvt Ltd 
"," #720-A2, 9th Cross, 11th Main,HAL 2nd Stage, Indiranagar",560008, IT-Software Services
"Absolute Infotech Pvt Ltd 
"," #1545, 1st Cross, 10th Main, HAL 3rd Stage",560008, IT-Software Services
"Ziva Software Pvt Ltd 
"," Building 817, 2nd Floor,20th Main, Near 80 Feet Road8th Block, Koramangala,,",560095, IT-Software Services
"Zenith Software Ltd 
"," Zenith House 4, Industrial Layout, Koramangala",560095, IT-Software Services
"Value Point Systems Pvt Ltd 
"," No 66 opp Oracle Lagminton Tower St John Road ,",560029, IT-Software Services
"Synergy Soft India Pvt Ltd 
"," No. 11, 1st Floor, 100 Ft Ring Road, Vysya Bank Colony, B.T.M Layout",560076, IT-Software Services
"Spheresoft Solutions Pvt. Ltd. 
"," #215,Banerghatta Road, KEB Layout,BTM Layout",560076, IT-Software Services
"SPAN Systems Ltd 
", Vani Vilas Road Basavanagudi,560019, IT-Software Services
"Sobha Renaissance Information Technology Pvt Ltd 
"," SRIT House, #113/1B, ITPL Main Road,Kundalahalli",560037, IT-Software Services
"SLK Software Services 
"," Niran Arcade, 563-564, New BEL Road, Sanjaynagar",560094, IT-Software Services
"Siri Technologies Pvt Ltd 
"," No. 4, 5th Main, Jayanagar 4th Block",560004, IT-Software Services
"SigmaTree Technologies Ind Pvt Ltd 
"," 5, Thanappa Enclave, Sirur Park Road, Opp. Sampige Theatre, Near New Krishna Bhavan Hotel, Seshadripuram",560020, IT-Software Services
"Shimoga Technologies Ltd 
"," Lakshmaiah Complex, No 9, 12th Cross, Ganganagar",560024, IT-Software Services
"SG Software Asia Pvt Ltd 
"," 6th Floor, Inventor Building, ITPL, Whitefield Road",560066, IT-Software Services
"Religare Technova Global Solutions Ltd 
"," # B-7, 17 th 1st Main ,KHB Colony, Koramangala 5th Block,",560095, IT-Software Services
"Ramaiah School of Advanced Studies 
"," Gnanagangothri Campus, New BEL Road",560054, IT-Software Services
"Radiant Infosystems Pvt Ltd 
"," 2227/1, Division No. 52 A,9th Main, Banashankari II Stage",560070, IT-Software Services
"Quest Informatics Pvt Ltd 
"," #960, II Main, IV Block, Rajajinagar",560010, IT-Software Services
"PSI Data Systems Ltd 
", Sunningdale Embassy Golf Links Business Park Intermediate Ring Road,560071, IT-Software Services
"Processware Technologies 
"," 33, Patalamma Temple Street,Basavanagudi",560004, IT-Software Services
"Pixel Infotek Pvt Ltd 
"," 8th Floor, Vokkaligara Bhavana,Hudson Circle",560027, IT-Software Services
"OSS Technologies Pvt Ltd 
"," No. 204, Raheja Chambers,12, Museum Road",560001, IT-Software Services
"Nortech Infonet Pvt Ltd 
"," 128/1B, Vidyadeep, Ulsoor Road",560008, IT-Software Services
"Netra Delphic Pvt Ltd (NDPL) 
"," No.27,2nd Flr, Avs Cmpd, Nr Sony World Show Room, 80 Ft Rd, 4th Blk, Koramangala",560034, IT-Software Services
"Net ProActive Services 
"," 17-18, Level 7, Innovator, International Tech Park",560066, IT-Software Services
"KnowX Innovations Pvt. Ltd 
"," #56/56, 2nd Floor, Pupagiri Complex ,17th Cross, 8th Main, Opp. Water Tank,Vijaya Nagar",560040, IT-Software Services
"Infinite Computer Solutions India Pvt Ltd 
"," 157, EPIP, Phase 2,kundalahalli,Whitefield",560066, IT-Software Services
"Human Base India Inc. 
"," Royal Arcade, No.6, 4th Floor, 80 Ft Road, Koramangala, Industrial Layout",560095, IT-Software Services
"Geneva Software Technologies Ltd 
"," 82, Research Block II, Vydehi Campus,Export Promotion Industrial Park,Whitefield,",560066, IT-Software Services
"Geekay Imaging Ltd 
"," 130 KH Road, Double Road Junction",560027, IT-Software Services
"Foresee Information Systems Pvt Ltd 
"," No.2/3,4th Flr, Bh Abhimana Prakashana, Dr Rajkumar Rd,5th Mn Rd,59th A Crs, Rajajinagar",560010, IT-Software Services
"Exilant Consulting Pvt Ltd 
"," 46, Subbarama Chetty Road, Basavanagudi",560004, IT-Software Services
"Datanet Systems Ltd 
"," 513, First Floor, 8th Cross, 6A Main J P Nagar 3rd Phase",560078, IT-Software Services
"Conzerv Systems Pvt. Ltd. 
"," 44P Electronic City Phase II East, Hosur Road",560100, IT-Software Services
"Aviananrit 
"," 9, 100 ft Ring Road, BTM Layout II Stage,",560076, IT-Software Services
"AUM Infotech Pvt Ltd 
"," No. 306 17C Main Road,III Block, Rajajinagar",560010, IT-Software Services
"Augen Technologies Software Solutions Pvt. Ltd 
"," #1201 &1202, 12th Floor, HMG Ambassador,137, Residency Road",560025, IT-Software Services
"Ascendum Systems P Ltd 
"," #90, II Main, I Phase,Electronics City, Hosur Road",560100, IT-Software Services
"Adroit Claretdene Infotech Pvt Ltd 
"," #169, 2nd Main, T.Thimmaiah Road, R K Layout, Padmanabhanagar",560070, IT-Software Services
"24x7 Learning 
"," No 20, Annaswamy Mudaliar Road, Ulsoor Lake,",560042, IT-Software Services
"Wipro Ltd 
", Doddakannelli Sarjapur Road,560035, IT-Software Services
"Mphasis Ltd 
"," Bagmane Technology Park,Byrasandra, C.V. Raman Nagar",560093, IT-Software Services
"MindTree Consulting Ltd 
"," MindTree House #3 ,42, Block  A  ,27th Cross,Banashankari 2nd Stage",560070, IT-Software Services
"Infosys Technologies Ltd 
"," Plot No. 44 & 97A, Electronics City ,Hosur Road",560100, IT-Software Services
"Sonata Software Ltd 
"," 1/4 APS Trust Building, Bull Temple Road, N.R. Colony",560019, IT-Software Services
"Genesys International Corporation Ltd 
"," Prestige Terminus, Airport Exit Road",560017, IT-Software Services
"Aztecsoft Ltd 
"," Maruthi Chambers, No. 17/9C, 17/4C, Rupena Agrahara, Hosur Road",560068, IT-Software Services
"Valueleaf Services Ltd 
"," 30/2, 3rd Floor, PSR Chambers, Langford Road, Nanjappa Circle",560004, IT- Telecom /Mobile
"SemIndia Systems Pvt Ltd 
"," 1106/9, A.M.Industrial Estate,Garvebhavipalya, Hosur road, 7th Mile,Hosur road, 7th Mile",560068, IT- Telecom /Mobile
"Mobisy Technologies Pvt Ltd 
"," 1167, 4th Cross,D Block AECS Layout",560037, IT- Telecom /Mobile
"JiGrahak Mobility Solutions Pvt Ltd 
"," No. 10,  Ozone  2nd Floor, 3rd Main Road, Ashwini Layout,Ejipura (Off Koramangala Ring Road",560047, IT- Telecom /Mobile
"WebEx Communications India Pvt Ltd(Cisco) 
"," No.2, North Park Road, Kumara Park East",560001, IT- Telecom /Mobile
"RGV Telecom Consultants Pvt Ltd 
"," No.773, Madhuram Villa, 15 th Cross(Ring Road),33 rd Main, J P Nagar I Phase",560078, IT- Telecom /Mobile
"LogicaCMG 
"," Devyasree Technopolis  , No. 124/125 Yemlur , Off Airport Road",560037, IT- Telecom /Mobile
"Kyocera Wireless (I) Pvt Ltd 
"," Global Village Campus,Mylasandra Village, RVCE College PostOff Mysore Road",560059, IT- Telecom /Mobile
"Ducont India Pvt Ltd 
"," No. 431, 2nd floor,8th Main, Koramangala 4th block",560034, IT- Telecom /Mobile
"Encore Software Ltd 
", 44 & 45 Residency Cross Road,560025, IT- Telecom /Mobile
"BPL Telecom Ltd 
"," BPL Towers, 13 th Kasturba Road",560001, IT- Telecom /Mobile
"Kavveri Telecom Products Ltd 
"," Kavveri Industrial Complex ,Ist main, 2nd Stage, Arakere Mico Layout,Banerghatta Road",560076, IT- Telecom /Mobile
"Preva Test Solutions Pvt. Ltd. 
"," # 586,6th Block, 2nd Main,2nd Phase",560085, IT- QA & Testing
"ISQT Process & Consulting Services Pvt. Ltd 
"," 732, 1st Floor, 12th Main, 3rd Block,Rajajinagar,",560010, IT- QA & Testing
"Puthur Infotech Pvt Ltd 
"," NO.55, 1 st Floor, 5 th Cross Road, Banaswadi Main Road",560043, IT- Network Admin./Security
"Prudente Solution Pvt Ltd 
"," SF1, Alpine Arch Apartments,",560025, IT- Network Admin./Security
"Kinfotech P Ltd 
"," Sandeep Complex, 11th Main,3rd Block, Jayanagar",560011, IT- Network Admin./Security
"Indscape Softech Pvt Ltd 
"," No.562/640 Janardhana Towers  3rd Floor, Bilekalahalli  Bannerghatta Main Road",560076, IT- Network Admin./Security
"VeriSign India Pvt Ltd 
"," No.6/B,summit,corporation Ward Np.68, 7th Mn,80ft Rd,indl yt, Koramangala",560034, IT- Network Admin./Security
"Pronto Networks 
"," 562/640, Janardhana Towers, 3 Floor Bilekahalli, Bannerghatta Road",560076, IT- Network Admin./Security
"NetApp India 
"," 3rd Floor, Fair Winds Block,EGL Software Park (Off Intermediate Ring Road)",560071, IT- Network Admin./Security
"Kodiak Networks India Pvt Ltd 
"," No 401 Prestige Sigma, 4th Floor,3 Vittal Mallya Road",560001, IT- Network Admin./Security
"Fluke Networks 
"," Fluke SE Asia Pte Ltd, India Liaison Ground Floor, SP Complex, 16/1Lalbagh Road",560027, IT- Network Admin./Security
"BA Systems India Pvt Ltd 
"," 562/640,  Janardhan Towers  , 2nd Floor, Bannerghatta Road, Bilekahalli",560076, IT- Network Admin./Security
"Vibgyor Net Connections 
"," No. 10, 100 Ft Ring Road, BTM 1st Stage",560068, IT- Network Admin./Security
"Network Solutions Pvt Ltd 
"," 32, Grape Garden, 6th Block 17th  H  Main Road, Koramangala",560095, IT- Network Admin./Security
"MN Infocom Solutions Pvt Ltd 
"," No.  83,  1st Floor, Alison Manor,Ist main Road,4th Block,Kormangala",560034, IT- Network Admin./Security
"MN Group of Companies 
"," No. 83, 1st Floor, ALISON MANOR,1st Main Road, 4th Block,Kormangala,",560034, IT- Network Admin./Security
"KRONE Communications Ltd 
"," P B No. 5812, 10  C  II Phase, Peenya",560058, IT- Network Admin./Security
"Aujas Networks Pvt Ltd 
"," No. 4025/26, 2nd and 3rd Floor, K.R. Road, Jayanagar 7th Block West",560082, IT- Network Admin./Security
"Zoom Computers Pvt Ltd 
"," No.69/70,1st Flr, S P Road",560002, IT- Hardware
"Versabyte Exports Pvt Ltd 
"," No. 24 / 6,  20th Main, 1st R-Block, Rajajinagar",560010, IT- Hardware
"Sierra Circuits Pvt Ltd 
"," 180/44, Kyaswar Mansion, 16th Main, 4th T Block, Jayanagar",560041, IT- Hardware
"Sanctum Technologies Pvt Ltd 
"," No 56/57, C.M.H Road, Halasur",560008, IT- Hardware
"Quantum Power Systems 
"," 69 2nd main, Garudachar Palaya",560048, IT- Hardware
"Picopeta Simputers Pvt Ltd 
"," No 18,10th Cross Mayura Street Papanna Layout",560094, IT- Hardware
"Octel Networks 
"," 332, First Main, Cambridge Layout,Halasuru,",560084, IT- Hardware
"New Wave Computing Pvt Ltd 
"," 611, 2nd and 3rd floor,80 feet road,6th block, Koramangala",560034, IT- Hardware
"GGK Systems Pvt Ltd 
"," 113, 6th Main, Postal Colony, RMV 2nd Stage, Sanjay Nagar",560094, IT- Hardware
"Computer Factory India Ltd 
"," 1st Floor,25/26/27,Krishna Reddy Colony,Domlur Layout,",560071, IT- Hardware
"Symbol Technologies India Pvt Ltd 
"," RMZ Ecospace,Block 3B, 4th Floor Sarjapura Outer Ring Road,Devaradisana Halli",560034, IT- Hardware
"NVIDIA Corporation Ltd 
"," Brigade South Parade,#10, M.G. Road,",560001, IT- Hardware
